,sequence,frame,x,y,player
3481,111,72538,267,187,player_B
3482,112,72581,787,260,player_A
3483,112,72582,826,257,player_A
3484,112,72583,861,255,player_A
3485,112,72584,898,252,player_A
3486,112,72585,930,248,player_A
3487,112,72586,964,243,player_A
3488,112,72587,995,239,player_A
3489,112,72588,1025,234,player_A
3490,112,72589,1054,229,player_A
3491,112,72590,1083,223,player_A
3492,112,72591,1110,217,player_A
3493,112,72592,1135,211,player_A
3494,112,72593,1163,204,player_A
3495,112,72594,1186,197,player_A
3496,112,72595,1209,191,player_A
3497,112,72596,1231,187,player_A
3498,112,72597,1256,196,player_A
3499,112,72598,1279,206,player_A
3500,112,72599,1304,217,player_A
3501,112,72600,1323,222,player_A
3502,112,72601,1345,231,player_A
3503,112,72602,1368,239,player_A
3504,112,72603,1388,245,player_A
3505,112,72604,1408,251,player_A
3506,112,72605,1427,256,player_A
3507,112,72606,1444,260,player_A
3508,112,72607,1433,264,player_A
3509,112,72608,1415,267,player_A
3510,113,72627,974,248,player_B
3511,113,72628,947,244,player_B
3512,113,72629,924,239,player_B
3513,113,72630,900,234,player_B
3514,113,72631,872,226,player_B
3515,113,72632,848,220,player_B
3516,113,72633,824,214,player_B
3517,113,72634,798,206,player_B
3518,113,72635,774,198,player_B
3519,113,72636,749,191,player_B
3520,113,72637,724,182,player_B
3521,113,72638,699,173,player_B
3522,113,72639,675,164,player_B
3523,113,72640,652,155,player_B
3524,113,72641,628,146,player_B
3525,113,72642,604,138,player_B
3526,113,72643,581,143,player_B
3527,113,72644,560,149,player_B
3528,113,72645,539,155,player_B
3529,113,72646,517,161,player_B
3530,113,72647,495,166,player_B
3531,113,72648,472,171,player_B
3532,113,72649,452,175,player_B
3533,113,72650,427,181,player_B
3534,113,72651,406,184,player_B
3535,113,72652,384,188,player_B
3536,113,72653,362,190,player_B
3537,113,72654,340,194,player_B
3538,114,72699,762,236,player_A
3539,114,72700,803,234,player_A
3540,114,72701,841,232,player_A
3541,114,72702,878,230,player_A
3542,114,72703,914,227,player_A
3543,114,72704,948,223,player_A
3544,114,72705,980,219,player_A
3545,114,72706,1011,216,player_A
3546,114,72707,1043,211,player_A
3547,114,72708,1075,206,player_A
3548,114,72709,1101,201,player_A
3549,114,72710,1128,195,player_A
3550,114,72711,1155,189,player_A
3551,114,72712,1181,184,player_A
3552,114,72713,1207,190,player_A
3553,114,72714,1233,200,player_A
3554,114,72715,1256,209,player_A
3555,114,72716,1279,217,player_A
3556,114,72717,1303,225,player_A
3557,114,72718,1327,232,player_A
3558,114,72719,1348,240,player_A
3559,114,72720,1370,246,player_A
3560,114,72721,1390,252,player_A
3561,114,72722,1411,257,player_A
3562,114,72723,1430,261,player_A
3563,114,72724,1450,265,player_A
3564,115,73301,1264,160,player_B
3565,115,73302,1244,153,player_B
3566,115,73303,1225,145,player_B
3567,115,73304,1206,139,player_B
3568,115,73305,1190,145,player_B
3569,115,73306,1176,152,player_B
3570,115,73307,1162,159,player_B
3571,115,73308,1146,165,player_B
3572,115,73309,1133,171,player_B
3573,115,73310,1118,177,player_B
3574,115,73311,1103,182,player_B
3575,115,73312,1088,187,player_B
3576,115,73313,1074,192,player_B
3577,115,73314,1060,197,player_B
3578,115,73315,1045,201,player_B
3579,115,73316,1030,204,player_B
3580,115,73323,929,223,player_B
3581,115,73324,915,224,player_B
3582,115,73325,901,225,player_B
3583,115,73326,887,227,player_B
3584,115,73327,871,227,player_B
3585,115,73328,857,227,player_B
3586,115,73329,843,226,player_B
3587,115,73330,830,226,player_B
3588,115,73331,816,225,player_B
3589,115,73332,802,224,player_B
3590,115,73333,788,222,player_B
3591,115,73334,774,221,player_B
3592,115,73335,761,220,player_B
3593,115,73336,747,217,player_B
3594,115,73337,734,214,player_B
3595,115,73338,720,211,player_B
3596,116,73423,821,246,player_A
3597,116,73424,847,245,player_A
3598,116,73425,874,244,player_A
3599,116,73426,899,242,player_A
3600,116,73427,925,240,player_A
3601,116,73428,950,238,player_A
3602,116,73429,974,236,player_A
3603,116,73430,997,233,player_A
3604,116,73431,1020,229,player_A
3605,116,73432,1042,225,player_A
3606,116,73433,1064,222,player_A
3607,116,73434,1085,217,player_A
3608,116,73435,1106,213,player_A
3609,116,73436,1127,208,player_A
3610,116,73437,1147,203,player_A
3611,116,73438,1166,198,player_A
3612,116,73439,1184,193,player_A
3613,116,73440,1203,186,player_A
3614,116,73441,1222,186,player_A
3615,116,73442,1242,193,player_A
3616,116,73443,1262,200,player_A
3617,116,73444,1280,207,player_A
3618,116,73445,1301,214,player_A
3619,116,73446,1318,220,player_A
3620,116,73447,1337,224,player_A
3621,116,73448,1355,229,player_A
3622,116,73449,1373,234,player_A
3623,116,73450,1390,238,player_A
3624,116,73451,1406,242,player_A
3625,116,73452,1423,245,player_A
3626,117,73475,975,249,player_B
3627,117,73476,951,245,player_B
3628,117,73477,928,241,player_B
3629,117,73478,905,236,player_B
3630,117,73479,880,230,player_B
3631,117,73480,858,224,player_B
3632,117,73481,835,218,player_B
3633,117,73482,810,211,player_B
3634,117,73483,787,203,player_B
3635,117,73484,765,196,player_B
3636,117,73485,742,189,player_B
3637,117,73486,718,180,player_B
3638,117,73487,695,172,player_B
3639,117,73488,672,163,player_B
3640,117,73489,649,154,player_B
3641,117,73490,627,144,player_B
3642,117,73491,605,135,player_B
3643,117,73492,582,127,player_B
3644,117,73493,562,132,player_B
3645,117,73494,542,138,player_B
3646,117,73495,522,144,player_B
3647,117,73496,501,150,player_B
3648,117,73497,481,155,player_B
3649,117,73498,460,161,player_B
3650,117,73499,441,165,player_B
3651,117,73500,419,171,player_B
3652,117,73501,398,176,player_B
3653,117,73502,377,179,player_B
3654,117,73503,357,183,player_B
3655,117,73504,337,186,player_B
3656,118,73547,792,243,player_A
3657,118,73548,823,240,player_A
3658,118,73549,853,238,player_A
3659,118,73550,881,235,player_A
3660,118,73551,910,231,player_A
3661,118,73552,936,227,player_A
3662,118,73553,963,223,player_A
3663,118,73554,988,218,player_A
3664,118,73555,1012,214,player_A
3665,118,73556,1037,208,player_A
3666,118,73557,1060,203,player_A
3667,118,73558,1082,197,player_A
3668,118,73559,1103,192,player_A
3669,118,73560,1124,185,player_A
3670,118,73561,1145,182,player_A
3671,118,73562,1166,191,player_A
3672,118,73563,1186,199,player_A
3673,118,73564,1206,208,player_A
3674,118,73565,1226,217,player_A
3675,118,73566,1246,224,player_A
3676,118,73567,1265,231,player_A
3677,118,73568,1281,238,player_A
3678,118,73569,1298,244,player_A
3679,118,73570,1316,250,player_A
3680,118,73571,1334,256,player_A
3681,118,73572,1348,260,player_A
3682,118,73573,1366,264,player_A
3683,119,73596,966,265,player_B
3684,119,73597,942,260,player_B
3685,119,73598,921,256,player_B
3686,119,73599,896,250,player_B
3687,119,73600,872,244,player_B
3688,119,73601,849,239,player_B
3689,119,73602,826,232,player_B
3690,119,73603,803,225,player_B
3691,119,73604,779,219,player_B
3692,119,73605,756,211,player_B
3693,119,73606,733,203,player_B
3694,119,73607,710,195,player_B
3695,119,73608,686,186,player_B
3696,119,73609,664,178,player_B
3697,119,73610,641,169,player_B
3698,119,73611,619,159,player_B
3699,119,73612,596,149,player_B
3700,119,73613,574,142,player_B
3701,119,73614,553,147,player_B
3702,119,73615,532,153,player_B
3703,119,73616,511,160,player_B
3704,119,73617,489,165,player_B
3705,119,73618,469,171,player_B
3706,119,73619,448,176,player_B
3707,119,73620,424,182,player_B
3708,119,73621,403,186,player_B
3709,119,73622,382,190,player_B
3710,119,73623,361,194,player_B
3711,119,73624,340,197,player_B
3712,119,73625,319,200,player_B
3713,120,73664,781,250,player_A
3714,120,73665,819,247,player_A
3715,120,73666,850,245,player_A
3716,120,73667,886,241,player_A
3717,120,73668,919,237,player_A
3718,120,73669,952,233,player_A
3719,120,73670,981,228,player_A
3720,120,73671,1010,223,player_A
3721,120,73672,1038,217,player_A
3722,120,73673,1065,213,player_A
3723,120,73674,1093,206,player_A
3724,120,73675,1118,200,player_A
3725,120,73676,1142,193,player_A
3726,120,73677,1166,188,player_A
3727,120,73678,1190,192,player_A
3728,120,73679,1214,201,player_A
3729,120,73680,1241,211,player_A
3730,120,73681,1264,220,player_A
3731,120,73682,1285,226,player_A
3732,120,73683,1306,234,player_A
3733,120,73684,1327,240,player_A
3734,120,73685,1349,247,player_A
3735,120,73686,1368,252,player_A
3736,120,73687,1389,257,player_A
3737,120,73688,1407,260,player_A
3738,120,73689,1418,266,player_A
3739,121,73709,964,270,player_B
3740,121,73710,939,265,player_B
3741,121,73711,916,262,player_B
3742,121,73712,891,257,player_B
3743,121,73713,866,252,player_B
3744,121,73714,842,246,player_B
3745,121,73715,817,240,player_B
3746,121,73716,793,234,player_B
3747,121,73717,768,228,player_B
3748,121,73718,745,221,player_B
3749,121,73719,720,213,player_B
3750,121,73720,697,206,player_B
3751,121,73721,673,198,player_B
3752,121,73722,650,190,player_B
3753,121,73723,626,181,player_B
3754,121,73724,603,173,player_B
3755,121,73725,579,163,player_B
3756,121,73726,557,154,player_B
3757,121,73727,534,143,player_B
3758,121,73728,512,143,player_B
3759,121,73729,491,150,player_B
3760,121,73730,470,156,player_B
3761,121,73731,450,163,player_B
3762,121,73732,430,169,player_B
3763,121,73733,406,176,player_B
3764,121,73734,385,181,player_B
3765,121,73735,364,186,player_B
3766,121,73736,344,190,player_B
3767,121,73737,323,194,player_B
3768,121,73738,302,198,player_B
3769,121,73739,281,202,player_B
3770,122,73775,764,242,player_A
3771,122,73776,804,239,player_A
3772,122,73777,840,235,player_A
3773,122,73778,876,232,player_A
3774,122,73779,913,226,player_A
3775,122,73780,946,222,player_A
3776,122,73781,978,217,player_A
3777,122,73782,1009,211,player_A
3778,122,73783,1041,205,player_A
3779,122,73784,1071,199,player_A
3780,122,73785,1099,192,player_A
3781,122,73786,1126,186,player_A
3782,122,73787,1153,180,player_A
3783,122,73788,1181,188,player_A
3784,122,73789,1207,197,player_A
3785,122,73790,1232,205,player_A
3786,122,73791,1258,215,player_A
3787,122,73792,1284,223,player_A
3788,122,73793,1309,230,player_A
3789,122,73794,1334,236,player_A
3790,122,73795,1355,242,player_A
3791,122,73796,1379,248,player_A
3792,122,73797,1399,252,player_A
3793,122,73798,1420,256,player_A
3794,122,73799,1441,259,player_A
3795,123,73820,978,253,player_B
3796,123,73821,954,248,player_B
3797,123,73822,930,243,player_B
3798,123,73823,906,238,player_B
3799,123,73824,880,232,player_B
3800,123,73825,857,226,player_B
3801,123,73826,834,220,player_B
3802,123,73827,808,212,player_B
3803,123,73828,785,205,player_B
3804,123,73829,761,197,player_B
3805,123,73830,738,189,player_B
3806,123,73831,713,181,player_B
3807,123,73832,689,173,player_B
3808,123,73833,666,163,player_B
3809,123,73834,644,154,player_B
3810,123,73835,620,145,player_B
3811,123,73836,598,140,player_B
3812,123,73837,577,145,player_B
3813,123,73838,557,151,player_B
3814,123,73839,535,158,player_B
3815,123,73840,513,163,player_B
3816,123,73841,492,169,player_B
3817,123,73842,471,174,player_B
3818,123,73843,451,178,player_B
3819,123,73844,427,184,player_B
3820,123,73845,406,186,player_B
3821,123,73846,385,190,player_B
3822,123,73847,364,193,player_B
3823,123,73848,343,196,player_B
3824,124,73886,781,247,player_A
3825,124,73887,818,245,player_A
3826,124,73888,852,243,player_A
3827,124,73889,887,240,player_A
3828,124,73890,920,236,player_A
3829,124,73891,953,232,player_A
3830,124,73892,983,228,player_A
3831,124,73893,1012,223,player_A
3832,124,73894,1040,217,player_A
3833,124,73895,1067,213,player_A
3834,124,73896,1095,206,player_A
3835,124,73897,1120,201,player_A
3836,124,73898,1144,194,player_A
3837,124,73899,1169,193,player_A
3838,124,73900,1193,203,player_A
3839,124,73901,1219,214,player_A
3840,124,73902,1243,222,player_A
3841,124,73903,1265,230,player_A
3842,124,73904,1288,239,player_A
3843,124,73905,1309,245,player_A
3844,124,73906,1329,251,player_A
3845,124,73907,1349,258,player_A
3846,124,73908,1369,263,player_A
3847,124,73909,1387,268,player_A
3848,124,73910,1385,274,player_A
3849,125,73929,968,282,player_B
3850,125,73930,945,280,player_B
3851,125,73931,918,275,player_B
3852,125,73932,894,272,player_B
3853,125,73933,867,266,player_B
3854,125,73934,843,261,player_B
3855,125,73935,819,255,player_B
3856,125,73936,793,248,player_B
3857,125,73937,767,242,player_B
3858,125,73938,743,236,player_B
3859,125,73939,718,229,player_B
3860,125,73940,691,221,player_B
3861,125,73941,665,211,player_B
3862,125,73942,641,203,player_B
3863,125,73943,615,194,player_B
3864,125,73944,591,185,player_B
3865,125,73947,515,154,player_B
3866,125,73948,490,143,player_B
3867,125,73949,466,132,player_B
3868,125,73950,441,120,player_B
3869,125,73951,418,118,player_B
3870,125,73952,395,125,player_B
3871,125,73953,375,131,player_B
3872,125,73954,349,139,player_B
3873,125,73955,327,144,player_B
3874,125,73956,303,150,player_B
3875,125,73957,280,156,player_B
3876,125,73958,258,160,player_B
3877,125,73959,235,165,player_B
3878,125,73960,212,169,player_B
3879,125,73961,188,173,player_B
3880,125,73962,164,177,player_B
3881,126,75209,1295,142,player_B
3882,126,75210,1271,137,player_B
3883,126,75211,1249,133,player_B
3884,126,75212,1226,128,player_B
3885,126,75213,1207,131,player_B
3886,126,75214,1189,140,player_B
3887,126,75215,1173,148,player_B
3888,126,75216,1156,156,player_B
3889,126,75217,1139,164,player_B
3890,126,75218,1122,171,player_B
3891,126,75219,1106,178,player_B
3892,126,75220,1090,184,player_B
3893,126,75221,1075,190,player_B
3894,126,75222,1059,196,player_B
3895,126,75223,1044,201,player_B
3896,126,75224,1029,206,player_B
3897,126,75231,929,230,player_B
3898,126,75232,916,232,player_B
3899,126,75233,904,233,player_B
3900,126,75234,891,234,player_B
3901,126,75235,878,236,player_B
3902,126,75236,864,236,player_B
3903,126,75237,853,237,player_B
3904,126,75238,840,237,player_B
3905,126,75239,829,237,player_B
3906,126,75240,817,236,player_B
3907,126,75241,805,235,player_B
3908,126,75242,794,234,player_B
3909,126,75243,783,233,player_B
3910,126,75244,772,232,player_B
3911,126,75245,761,230,player_B
3912,126,75246,751,228,player_B
3913,126,75253,683,208,player_B
3914,126,75254,673,204,player_B
3915,126,75255,664,201,player_B
3916,126,75256,656,197,player_B
3917,126,75257,647,201,player_B
3918,126,75258,638,207,player_B
3919,126,75259,630,212,player_B
3920,126,75260,621,218,player_B
3921,126,75261,613,223,player_B
3922,126,75262,605,228,player_B
3923,126,75263,596,232,player_B
3924,126,75264,588,236,player_B
3925,126,75265,580,240,player_B
3926,126,75266,573,244,player_B
3927,126,75267,564,247,player_B
3928,126,75268,557,249,player_B
3929,127,75294,828,241,player_A
3930,127,75295,846,237,player_A
3931,127,75296,864,232,player_A
3932,127,75297,883,226,player_A
3933,127,75298,902,220,player_A
3934,127,75299,920,216,player_A
3935,127,75300,939,208,player_A
3936,127,75301,957,202,player_A
3937,127,75302,976,195,player_A
3938,127,75303,995,187,player_A
3939,127,75304,1013,180,player_A
3940,127,75305,1032,171,player_A
3941,127,75306,1051,163,player_A
3942,127,75307,1071,153,player_A
3943,127,75308,1089,145,player_A
3944,127,75309,1107,142,player_A
3945,127,75310,1124,146,player_A
3946,127,75311,1141,151,player_A
3947,127,75312,1158,154,player_A
3948,127,75313,1176,158,player_A
3949,127,75314,1193,162,player_A
3950,127,75315,1211,164,player_A
3951,127,75316,1228,167,player_A
3952,127,75317,1246,170,player_A
3953,127,75318,1264,172,player_A
3954,127,75319,1281,174,player_A
3955,127,75320,1298,176,player_A
3956,128,75343,954,254,player_B
3957,128,75344,933,255,player_B
3958,128,75345,913,255,player_B
3959,128,75346,893,254,player_B
3960,128,75347,872,254,player_B
3961,128,75348,854,253,player_B
3962,128,75349,835,251,player_B
3963,128,75350,817,249,player_B
3964,128,75351,800,247,player_B
3965,128,75352,783,245,player_B
3966,128,75353,766,242,player_B
3967,128,75354,750,239,player_B
3968,128,75355,735,236,player_B
3969,128,75356,719,233,player_B
3970,128,75357,705,229,player_B
3971,128,75358,690,225,player_B
3972,128,75359,676,222,player_B
3973,128,75360,663,217,player_B
3974,128,75361,649,213,player_B
3975,128,75362,637,209,player_B
3976,128,75363,625,209,player_B
3977,128,75364,613,218,player_B
3978,128,75365,601,224,player_B
3979,128,75366,590,231,player_B
3980,128,75367,580,238,player_B
3981,128,75368,568,243,player_B
3982,128,75369,558,249,player_B
3983,128,75370,548,255,player_B
3984,128,75371,538,259,player_B
3985,128,75372,527,264,player_B
3986,128,75373,517,268,player_B
3987,128,75374,510,272,player_B
3988,129,75393,833,257,player_A
3989,129,75394,851,254,player_A
3990,129,75395,869,249,player_A
3991,129,75396,888,244,player_A
3992,129,75397,907,239,player_A
3993,129,75398,927,234,player_A
3994,129,75399,945,227,player_A
3995,129,75400,965,221,player_A
3996,129,75401,983,216,player_A
3997,129,75402,1003,208,player_A
3998,129,75403,1022,201,player_A
3999,129,75404,1042,193,player_A
4000,129,75405,1061,185,player_A
4001,129,75406,1080,177,player_A
4002,129,75407,1099,168,player_A
4003,129,75408,1119,159,player_A
4004,129,75409,1138,149,player_A
4005,129,75410,1158,139,player_A
4006,129,75411,1178,134,player_A
4007,129,75412,1198,138,player_A
4008,129,75413,1219,143,player_A
4009,129,75414,1240,147,player_A
4010,129,75415,1262,151,player_A
4011,129,75416,1282,154,player_A
4012,129,75417,1304,157,player_A
4013,129,75418,1323,160,player_A
4014,129,75419,1344,164,player_A
4015,129,75420,1367,166,player_A
4016,129,75421,1389,168,player_A
4017,129,75422,1409,170,player_A
4018,129,75423,1399,176,player_A
4019,130,75438,971,256,player_B
4020,130,75439,947,257,player_B
4021,130,75440,924,258,player_B
4022,130,75441,902,259,player_B
4023,130,75442,879,259,player_B
4024,130,75443,859,259,player_B
4025,130,75444,839,258,player_B
4026,130,75445,819,257,player_B
4027,130,75446,800,255,player_B
4028,130,75447,782,254,player_B
4029,130,75448,763,252,player_B
4030,130,75449,745,249,player_B
4031,130,75450,730,247,player_B
4032,130,75451,712,245,player_B
4033,130,75452,696,241,player_B
4034,130,75453,680,238,player_B
4035,130,75457,622,221,player_B
4036,130,75458,609,218,player_B
4037,130,75459,595,213,player_B
4038,130,75460,582,210,player_B
4039,130,75461,570,215,player_B
4040,130,75462,558,223,player_B
4041,130,75463,547,230,player_B
4042,130,75464,536,237,player_B
4043,130,75465,526,244,player_B
4044,130,75466,514,251,player_B
4045,130,75467,505,256,player_B
4046,130,75468,493,262,player_B
4047,130,75469,487,269,player_B
4048,130,75470,504,269,player_B
4049,130,75471,521,270,player_B
4050,130,75472,539,272,player_B
4051,130,75473,556,273,player_B
4052,131,75488,840,251,player_A
4053,131,75489,860,247,player_A
4054,131,75490,880,243,player_A
4055,131,75491,899,238,player_A
4056,131,75492,920,232,player_A
4057,131,75493,939,227,player_A
4058,131,75494,960,221,player_A
4059,131,75495,979,215,player_A
4060,131,75496,1000,208,player_A
4061,131,75497,1019,201,player_A
4062,131,75498,1040,193,player_A
4063,131,75499,1060,186,player_A
4064,131,75500,1080,178,player_A
4065,131,75501,1100,169,player_A
4066,131,75502,1120,161,player_A
4067,131,75503,1139,151,player_A
4068,131,75504,1159,142,player_A
4069,131,75505,1180,136,player_A
4070,131,75506,1200,140,player_A
4071,131,75507,1219,145,player_A
4072,131,75508,1240,149,player_A
4073,131,75509,1260,153,player_A
4074,131,75510,1280,157,player_A
4075,131,75511,1300,161,player_A
4076,131,75512,1319,163,player_A
4077,131,75513,1339,166,player_A
4078,131,75514,1359,170,player_A
4079,131,75515,1381,172,player_A
4080,131,75516,1400,173,player_A
4081,131,75517,1418,176,player_A
4082,132,75533,964,247,player_B
4083,132,75534,939,248,player_B
4084,132,75535,918,248,player_B
4085,132,75536,894,247,player_B
4086,132,75537,872,247,player_B
4087,132,75538,851,246,player_B
4088,132,75539,831,244,player_B
4089,132,75540,811,242,player_B
4090,132,75541,792,240,player_B
4091,132,75542,772,238,player_B
4092,132,75543,754,235,player_B
4093,132,75544,736,233,player_B
4094,132,75545,718,229,player_B
4095,132,75546,701,226,player_B
4096,132,75547,685,222,player_B
4097,132,75548,669,218,player_B
4098,132,75549,652,214,player_B
4099,132,75550,638,210,player_B
4100,132,75551,623,205,player_B
4101,132,75552,609,202,player_B
4102,132,75553,596,207,player_B
4103,132,75554,583,215,player_B
4104,132,75555,569,222,player_B
4105,132,75556,557,228,player_B
4106,132,75557,545,234,player_B
4107,132,75558,534,240,player_B
4108,132,75559,521,246,player_B
4109,132,75560,510,251,player_B
4110,132,75561,499,256,player_B
4111,132,75562,487,261,player_B
4112,132,75563,481,265,player_B
4113,132,75564,492,267,player_B
4114,133,75580,821,246,player_A
4115,133,75581,844,241,player_A
4116,133,75582,864,236,player_A
4117,133,75583,888,231,player_A
4118,133,75584,910,226,player_A
4119,133,75585,931,220,player_A
4120,133,75586,954,214,player_A
4121,133,75587,977,206,player_A
4122,133,75588,999,199,player_A
4123,133,75589,1020,191,player_A
4124,133,75590,1043,184,player_A
4125,133,75591,1065,175,player_A
4126,133,75592,1087,167,player_A
4127,133,75593,1110,157,player_A
4128,133,75594,1132,148,player_A
4129,133,75595,1154,137,player_A
4130,133,75596,1176,130,player_A
4131,133,75597,1198,134,player_A
4132,133,75598,1220,138,player_A
4133,133,75599,1242,143,player_A
4134,133,75600,1265,146,player_A
4135,133,75601,1287,150,player_A
4136,133,75602,1309,153,player_A
4137,133,75603,1331,155,player_A
4138,133,75604,1354,159,player_A
4139,133,75605,1377,161,player_A
4140,133,75606,1400,163,player_A
4141,133,75607,1420,164,player_A
4142,133,75608,1418,172,player_A
4143,134,75623,968,250,player_B
4144,134,75624,942,252,player_B
4145,134,75625,920,253,player_B
4146,134,75626,896,253,player_B
4147,134,75627,873,253,player_B
4148,134,75628,851,252,player_B
4149,134,75629,831,252,player_B
4150,134,75630,809,250,player_B
4151,134,75631,789,248,player_B
4152,134,75632,770,247,player_B
4153,134,75633,751,245,player_B
4154,134,75634,733,243,player_B
4155,134,75635,715,240,player_B
4156,134,75636,697,239,player_B
4157,134,75637,681,235,player_B
4158,134,75638,663,231,player_B
4159,134,75641,618,220,player_B
4160,134,75642,603,216,player_B
4161,134,75643,589,212,player_B
4162,134,75644,574,207,player_B
4163,134,75645,562,209,player_B
4164,134,75646,550,217,player_B
4165,134,75647,537,223,player_B
4166,134,75648,526,230,player_B
4167,134,75649,514,236,player_B
4168,134,75650,504,242,player_B
4169,134,75651,491,248,player_B
4170,134,75652,481,253,player_B
4171,134,75653,472,259,player_B
4172,134,75654,482,261,player_B
4173,134,75655,500,262,player_B
4174,134,75656,518,264,player_B
4175,134,75657,537,265,player_B
4176,135,75671,826,244,player_A
4177,135,75672,848,240,player_A
4178,135,75673,869,236,player_A
4179,135,75674,892,231,player_A
4180,135,75675,913,226,player_A
4181,135,75676,934,220,player_A
4182,135,75677,957,214,player_A
4183,135,75678,980,208,player_A
4184,135,75679,1001,201,player_A
4185,135,75680,1023,194,player_A
4186,135,75681,1045,187,player_A
4187,135,75682,1068,179,player_A
4188,135,75683,1089,171,player_A
4189,135,75684,1111,163,player_A
4190,135,75685,1134,154,player_A
4191,135,75686,1156,144,player_A
4192,135,75687,1178,135,player_A
4193,135,75688,1200,136,player_A
4194,135,75689,1222,140,player_A
4195,135,75690,1245,144,player_A
4196,135,75691,1268,147,player_A
4197,135,75692,1290,151,player_A
4198,135,75693,1312,153,player_A
4199,135,75694,1334,156,player_A
4200,135,75695,1357,159,player_A
4201,135,75696,1381,161,player_A
4202,135,75697,1404,162,player_A
4203,135,75698,1424,163,player_A
4204,135,75699,1428,168,player_A
4205,136,75715,953,233,player_B
4206,136,75716,928,234,player_B
4207,136,75717,905,233,player_B
4208,136,75718,882,232,player_B
4209,136,75719,860,232,player_B
4210,136,75720,838,230,player_B
4211,136,75721,818,228,player_B
4212,136,75722,797,226,player_B
4213,136,75723,777,224,player_B
4214,136,75724,758,221,player_B
4215,136,75725,740,219,player_B
4216,136,75726,721,216,player_B
4217,136,75727,702,212,player_B
4218,136,75728,686,209,player_B
4219,136,75729,669,205,player_B
4220,136,75730,653,201,player_B
4221,136,75731,637,197,player_B
4222,136,75732,622,200,player_B
4223,136,75733,608,207,player_B
4224,136,75734,593,214,player_B
4225,136,75735,578,220,player_B
4226,136,75736,567,226,player_B
4227,136,75737,551,231,player_B
4228,136,75738,539,236,player_B
4229,136,75739,526,241,player_B
4230,136,75740,512,247,player_B
4231,136,75741,501,250,player_B
4232,136,75742,489,254,player_B
4233,136,75743,476,258,player_B
4234,137,75761,815,239,player_A
4235,137,75762,839,234,player_A
4236,137,75763,861,230,player_A
4237,137,75764,886,224,player_A
4238,137,75765,909,219,player_A
4239,137,75766,933,213,player_A
4240,137,75767,957,207,player_A
4241,137,75768,980,200,player_A
4242,137,75769,1004,193,player_A
4243,137,75770,1027,186,player_A
4244,137,75771,1051,178,player_A
4245,137,75772,1075,170,player_A
4246,137,75773,1098,162,player_A
4247,137,75774,1122,152,player_A
4248,137,75775,1146,146,player_A
4249,137,75776,1169,148,player_A
4250,137,75777,1193,153,player_A
4251,137,75778,1216,155,player_A
4252,137,75779,1240,159,player_A
4253,137,75780,1265,162,player_A
4254,137,75781,1289,164,player_A
4255,137,75782,1312,166,player_A
4256,137,75783,1335,169,player_A
4257,137,75784,1360,170,player_A
4258,137,75785,1382,171,player_A
4259,137,75786,1407,172,player_A
4260,137,75787,1430,172,player_A
4261,138,75808,951,247,player_B
4262,138,75809,931,247,player_B
4263,138,75810,912,246,player_B
4264,138,75811,892,245,player_B
4265,138,75812,873,243,player_B
4266,138,75813,855,241,player_B
4267,138,75814,838,240,player_B
4268,138,75815,820,238,player_B
4269,138,75816,804,234,player_B
4270,138,75817,787,232,player_B
4271,138,75818,771,229,player_B
4272,138,75819,755,225,player_B
4273,138,75820,741,222,player_B
4274,138,75821,727,218,player_B
4275,138,75822,712,214,player_B
4276,138,75823,698,209,player_B
4277,138,75824,684,207,player_B
4278,138,75825,671,212,player_B
4279,138,75826,657,220,player_B
4280,138,75827,645,226,player_B
4281,138,75828,633,232,player_B
4282,138,75829,620,238,player_B
4283,138,75830,609,244,player_B
4284,138,75831,596,249,player_B
4285,138,75832,586,253,player_B
4286,138,75833,574,257,player_B
4287,138,75834,563,262,player_B
4288,138,75835,552,266,player_B
4289,138,75836,543,269,player_B
4290,139,77043,1283,133,player_B
4291,139,77044,1259,129,player_B
4292,139,77045,1234,125,player_B
4293,139,77046,1210,121,player_B
4294,139,77047,1191,126,player_B
4295,139,77048,1172,136,player_B
4296,139,77049,1154,145,player_B
4297,139,77050,1137,153,player_B
4298,139,77051,1119,161,player_B
4299,139,77052,1101,168,player_B
4300,139,77053,1084,176,player_B
4301,139,77054,1068,182,player_B
4302,139,77055,1052,189,player_B
4303,139,77056,1036,195,player_B
4304,139,77057,1019,199,player_B
4305,139,77058,1004,204,player_B
4306,139,77063,929,224,player_B
4307,139,77064,915,226,player_B
4308,139,77065,901,229,player_B
4309,139,77066,887,231,player_B
4310,139,77067,873,233,player_B
4311,139,77068,861,234,player_B
4312,139,77069,848,235,player_B
4313,139,77070,834,235,player_B
4314,139,77071,822,236,player_B
4315,139,77072,809,236,player_B
4316,139,77073,797,236,player_B
4317,139,77074,785,235,player_B
4318,139,77075,773,235,player_B
4319,139,77076,761,234,player_B
4320,139,77077,751,233,player_B
4321,139,77078,740,231,player_B
4322,139,77087,648,207,player_B
4323,139,77088,639,203,player_B
4324,139,77089,631,199,player_B
4325,139,77090,621,197,player_B
4326,139,77091,612,203,player_B
4327,139,77092,604,208,player_B
4328,139,77093,595,214,player_B
4329,139,77094,586,220,player_B
4330,139,77095,578,224,player_B
4331,139,77096,570,229,player_B
4332,139,77097,562,233,player_B
4333,139,77098,554,238,player_B
4334,139,77099,546,241,player_B
4335,139,77100,538,245,player_B
